"","postcode","locality","state","lat","long","frequency","Population"
"1616","2630","CHAKOLA","NSW",-36.177296,149.129166,4,8330
"1617","2630","COOMA NORTH","NSW",-36.177296,149.129166,4,8330
"1618","2630","ROCK FLAT","NSW",-36.177296,149.129166,4,8330
"1619","2630","JIMENBUEN","NSW",-36.177296,149.129166,4,8330
"1620","2630","BADJA","NSW",-36.177296,149.129166,4,8330
"1621","2630","LONG PLAIN","NSW",-36.177296,149.129166,4,8330
"1622","2630","NUMERALLA","NSW",-36.177296,149.129166,4,8330
"1623","2630","SPRINGFIELD","NSW",-36.53249186,149.1240028,4,8330
"1624","2630","DAIRYMANS PLAINS","NSW",-36.177296,149.129166,4,8330
"1625","2630","RHINE FALLS","NSW",-36.177296,149.129166,4,8330
"1626","2630","NIMMO","NSW",-36.177296,149.129166,4,8330
"1627","2640","MOORWATHA","NSW",-36.016196,147.026549,4,33707
"1628","2640","SPLITTERS CREEK","NSW",-36.016196,147.026549,4,33707
"1629","2640","TALMALMO","NSW",-36.016196,147.026549,4,33707
"1630","2640","ETTAMOGAH","NSW",-36.016196,147.026549,4,33707
"1631","2640","SOUTH ALBURY","NSW",-36.016196,147.026549,4,33707
"1632","2640","ALBURY","NSW",-36.016196,147.026549,4,33707
"1633","2640","EAST ALBURY","NSW",-36.016196,147.026549,4,33707
"1634","2640","WEST ALBURY","NSW",-36.016196,147.026549,4,33707
"1635","2640","LAVINGTON DC","NSW",-36.016196,147.026549,4,33707
"1636","2640","NORTH ALBURY","NSW",-36.016196,147.026549,4,33707
"1637","2640","GLENROY","NSW",-36.016196,147.026549,4,33707
"1638","2640","BUNGOWANNAH","NSW",-36.016196,147.026549,4,33707
"1639","2640","WIRLINGA","NSW",-36.016196,147.026549,4,33707
"1640","2640","TABLE TOP","NSW",-36.016196,147.026549,4,33707
"1641","2640","WYMAH","NSW",-36.016196,147.026549,4,33707
"1642","2640","THURGOONA","NSW",-36.016196,147.026549,4,33707
"1643","2640","OURNIE","NSW",-36.016196,147.026549,4,33707
"1644","2641","SPRINGDALE HEIGHTS","NSW",-36.038655,146.930436,4,14313
"1645","2641","HAMILTON VALLEY","NSW",-36.038655,146.930436,4,14313
"1646","2641","LAVINGTON","NSW",-36.038655,146.930436,4,14313
"1647","2646","BULL PLAIN","NSW",-35.757569,146.324523,2,6791
"1648","2646","BALLDALE","NSW",-35.757569,146.324523,2,6791
"1649","2646","COADS TANK","NSW",-35.757569,146.324523,2,6791
"1650","2646","COROWA","NSW",-35.757569,146.324523,2,6791
"1651","2646","GOOMBARGANA","NSW",-35.757569,146.324523,2,6791
"1652","2646","LOWESDALE","NSW",-35.757569,146.324523,2,6791
"1653","2646","RENNIE","NSW",-35.757569,146.324523,2,6791
"1654","2646","SANGER","NSW",-35.66888015,146.1393372,2,6791
"1655","2646","COLLENDINA","NSW",-35.757569,146.324523,2,6791
"1656","2646","DAYSDALE","NSW",-35.757569,146.324523,2,6791
"1657","2646","RINGWOOD","NSW",-35.757569,146.324523,2,6791
"1658","2646","REDLANDS","NSW",-35.757569,146.324523,2,6791
"1659","2646","SAVERNAKE","NSW",-35.757569,146.324523,2,6791
"1660","2646","NYORA","NSW",-35.53527298,145.9759818,2,6791
"1661","2646","COREEN","NSW",-35.757569,146.324523,2,6791
"1662","2646","MERTON VALE","NSW",-35.757569,146.324523,2,6791
"1663","2646","HOPEFIELD","NSW",-35.91677256,146.4627814,2,6791
"1664","2646","BURAJA","NSW",-35.757569,146.324523,2,6791
"1665","2646","OAKLANDS","NSW",-35.757569,146.324523,2,6791
"1666","2650","HAREFIELD","NSW",-35.07459,147.376202,9,53974
"1667","2650","HILLGROVE","NSW",-35.07459,147.376202,9,53974
"1668","2650","GLENFIELD PARK","NSW",-35.07459,147.376202,9,53974
"1669","2650","TATTON","NSW",-35.07459,147.376202,9,53974
"1670","2650","DOWNSIDE","NSW",-35.07459,147.376202,9,53974
"1671","2650","WALLACETOWN","NSW",-35.07459,147.376202,9,53974
"1672","2650","MOUNT AUSTIN","NSW",-35.07459,147.376202,9,53974
"1673","2650","OBERNE CREEK","NSW",-35.07459,147.376202,9,53974
"1674","2650","BERRY JERRY","NSW",-35.07459,147.376202,9,53974
"1675","2650","YATHELLA","NSW",-35.07459,147.376202,9,53974
"1676","2650","GREGADOO","NSW",-35.07459,147.376202,9,53974
"1677","2650","WAGGA WAGGA NORTH","NSW",-35.07459,147.376202,9,53974
"1678","2650","KYEAMBA","NSW",-35.07459,147.376202,9,53974
"1679","2650","DHULURA","NSW",-35.01626243,147.2980075,9,53974
"1680","2650","MOORONG","NSW",-35.07459,147.376202,9,53974
"1681","2650","BOURKELANDS","NSW",-35.07459,147.376202,9,53974
"1682","2650","TOLLAND","NSW",-35.07459,147.376202,9,53974
"1683","2650","TURVEY PARK","NSW",-35.07459,147.376202,9,53974
"1684","2650","YARRAGUNDRY","NSW",-35.07459,147.376202,9,53974
"1685","2650","GOBBAGOMBALIN","NSW",-35.07459,147.376202,9,53974
"1686","2650","CURRAWARNA","NSW",-35.07459,147.376202,9,53974
"1687","2650","GELSTON PARK","NSW",-35.07459,147.376202,9,53974
"1688","2650","CARABOST","NSW",-35.07459,147.376202,9,53974
"1689","2650","ALFREDTOWN","NSW",-35.07459,147.376202,9,53974
"1690","2650","THE GAP","NSW",-35.07459,147.376202,9,53974
"1691","2650","ASHMONT","NSW",-35.07459,147.376202,9,53974
"1692","2650","WAGGA WAGGA SOUTH","NSW",-35.07459,147.376202,9,53974
"1693","2650","ESTELLA","NSW",-35.07459,147.376202,9,53974
"1694","2650","BORAMBOLA","NSW",-35.07459,147.376202,9,53974
"1695","2650","KOORINGAL","NSW",-35.07459,147.376202,9,53974
"1696","2650","BURRANDANA","NSW",-35.07459,147.376202,9,53974
"1697","2650","COLLINGULLIE","NSW",-35.07459,147.376202,9,53974
"1698","2650","BRUCEDALE","NSW",-35.07459,147.376202,9,53974
"1699","2650","WESTBY","NSW",-35.07459,147.376202,9,53974
"1700","2650","LAKE ALBERT","NSW",-35.07459,147.376202,9,53974
"1701","2650","GALORE","NSW",-34.98594374,146.8276727,9,53974
"1702","2650","EUNONOREENYA","NSW",-35.07459,147.376202,9,53974
"1703","2650","WAGGA WAGGA","NSW",-35.07459,147.376202,9,53974
"1704","2650","SAN ISIDORE","NSW",-35.07459,147.376202,9,53974
"1705","2650","BOMEN","NSW",-35.07459,147.376202,9,53974
"1706","2650","COOKARDINIA","NSW",-35.07459,147.376202,9,53974
"1707","2650","ROWAN","NSW",-35.07459,147.376202,9,53974
"1708","2650","COURSING PARK","NSW",-35.07459,147.376202,9,53974
"1709","2650","OURA","NSW",-35.07459,147.376202,9,53974
"1710","2650","WANTABADGERY","NSW",-35.07459,147.376202,9,53974
"1711","2650","CURRAWANANNA","NSW",-35.07459,147.376202,9,53974
"1712","2650","MAXWELL","NSW",-35.07459,147.376202,9,53974
"1713","2650","BOOK BOOK","NSW",-35.07459,147.376202,9,53974
"1714","2650","BIG SPRINGS","NSW",-35.07459,147.376202,9,53974
"1715","2650","BOOROOMA","NSW",-35.07459,147.376202,9,53974
"1716","2650","BELFRAYDEN","NSW",-35.07459,147.376202,9,53974
"1717","2650","LLOYD","NSW",-35.07459,147.376202,9,53974
"1718","2650","EAST WAGGA WAGGA","NSW",-35.07459,147.376202,9,53974
"1719","2650","EUNANOREENYA","NSW",-35.08301353,147.4701477,9,53974
"1720","2650","WESTDALE","NSW",-35.07459,147.376202,9,53974
"1721","2650","EUBERTA","NSW",-35.07459,147.376202,9,53974
"1722","2650","WAGGA WAGGA BC","NSW",-35.07459,147.376202,9,53974
"1723","2650","PULLETOP","NSW",-35.07459,147.376202,9,53974
"1724","2650","NORTH WAGGA WAGGA","NSW",-35.09559883,147.3881179,9,53974
"1725","2650","BULGARY","NSW",-35.07459,147.376202,9,53974
"1726","2650","CARTWRIGHTS HILL","NSW",-35.07459,147.376202,9,53974
"1727","2650","SPRINGVALE","NSW",-35.07459,147.376202,9,53974
"1728","2666","NARRABURRA","NSW",-34.487779,147.583811,2,5059
"1729","2666","SPRINGDALE","NSW",-34.487779,147.583811,2,5059
"1730","2666","SEBASTOPOL","NSW",-34.487779,147.583811,2,5059
"1731","2666","COMBANING","NSW",-34.487779,147.583811,2,5059
"1732","2666","REEFTON","NSW",-34.487779,147.583811,2,5059
"1733","2666","TEMORA","NSW",-34.487779,147.583811,2,5059
"1734","2666","JUNEE REEFS","NSW",-34.487779,147.583811,2,5059
"1735","2666","TRUNGLEY HALL","NSW",-34.487779,147.583811,2,5059
"1736","2666","GIDGINBUNG","NSW",-34.487779,147.583811,2,5059
"1737","2666","DIRNASEER","NSW",-34.487779,147.583811,2,5059
"1738","2666","MIMOSA","NSW",-34.487779,147.583811,2,5059
"1739","2666","QUANDARY","NSW",-34.487779,147.583811,2,5059
"1740","2666","PUCAWAN","NSW",-34.487779,147.583811,2,5059
"1741","2666","MORANGARELL","NSW",-34.487779,147.583811,2,5059
"1742","2666","GROGAN","NSW",-34.487779,147.583811,2,5059
"1743","2680","BEELBANGERA","NSW",-34.321422,145.914625,2,22687
"1744","2680","BENEREMBAH","NSW",-34.321422,145.914625,2,22687
"1745","2680","WIDGELLI","NSW",-34.321422,145.914625,2,22687
"1746","2680","GRIFFITH EAST","NSW",-34.321422,145.914625,2,22687
"1747","2680","BILBUL","NSW",-34.321422,145.914625,2,22687
"1748","2680","LAKE WYANGAN","NSW",-34.321422,145.914625,2,22687
"1749","2680","YOOGALI","NSW",-34.321422,145.914625,2,22687
"1750","2680","NERICON","NSW",-34.321422,145.914625,2,22687
"1751","2680","GRIFFITH","NSW",-34.321422,145.914625,2,22687
"1752","2680","HANWOOD","NSW",-34.321422,145.914625,2,22687
"1753","2680","THARBOGANG","NSW",-34.321422,145.914625,2,22687
"1754","2680","WARBURN","NSW",-34.321422,145.914625,2,22687
"1755","2680","WILLBRIGGIE","NSW",-34.321422,145.914625,2,22687
"1756","2680","WARRAWIDGEE","NSW",-34.321422,145.914625,2,22687
"1757","2680","GRIFFITH DC","NSW",-34.321422,145.914625,2,22687
"1758","2680","KOOBA","NSW",-34.321422,145.914625,2,22687
"1759","2705","LEETON","NSW",-34.489867,146.373471,2,10013
"1760","2705","MURRAMI","NSW",-34.489867,146.373471,2,10013
"1761","2705","STANBRIDGE","NSW",-34.489867,146.373471,2,10013
"1762","2705","CALORAFIELD","NSW",-34.489867,146.373471,2,10013
"1763","2705","WAMOON","NSW",-34.489867,146.373471,2,10013
"1764","2705","WHITTON","NSW",-34.489867,146.373471,2,10013
"1765","2705","CORBIE HILL","NSW",-34.489867,146.373471,2,10013
"1766","2705","MERUNGLE HILL","NSW",-34.489867,146.373471,2,10013
"1767","2705","GOGELDRIE","NSW",-34.489867,146.373471,2,10013
"1768","2705","BROBENAH","NSW",-34.489867,146.373471,2,10013
"1769","2707","ARGOON","NSW",-34.768863,145.807866,1,1313
"1770","2707","COLEAMBALLY","NSW",-34.768863,145.807866,1,1313
"1771","2722","WILLIE PLOMA","NSW",-35.053523,148.102866,2,2978
"1772","2722","RENO","NSW",-35.053523,148.102866,2,2978
"1773","2722","BONGONGALONG","NSW",-35.053523,148.102866,2,2978
"1774","2722","MUTTAMA","NSW",-35.053523,148.102866,2,2978
"1775","2722","EDWARDSTOWN","NSW",-35.053523,148.102866,2,2978
"1776","2722","JACKALASS","NSW",-35.053523,148.102866,2,2978
"1777","2722","NANGUS","NSW",-35.053523,148.102866,2,2978
"1778","2722","BRUNGLE","NSW",-35.053523,148.102866,2,2978
"1779","2722","DARBALARA","NSW",-35.053523,148.102866,2,2978
"1780","2722","TARRABANDRA","NSW",-35.053523,148.102866,2,2978
"1781","2722","BONGALONG","NSW",-35.053523,148.102866,2,2978
"1782","2722","GUNDAGAI","NSW",-35.053523,148.102866,2,2978
"1783","2722","BRUNGLE CREEK","NSW",-35.053523,148.102866,2,2978
"1784","2722","JONES CREEK","NSW",-35.053523,148.102866,2,2978
"1785","2722","SOUTH GUNDAGAI","NSW",-35.053523,148.102866,2,2978
"1786","2722","WAGRAGOBILLY","NSW",-35.053523,148.102866,2,2978
"1787","2722","BURRA","NSW",-35.053523,148.102866,2,2978
"1788","2722","BURRA CREEK","NSW",-34.89719598,148.0050151,2,2978
"1789","2731","TANTONAN","NSW",-35.893394,144.641831,2,5561
"1790","2731","THYRA","NSW",-35.84487627,144.7439889,2,5561
"1791","2731","WOMBOOTA","NSW",-35.893394,144.641831,2,5561
"1792","2731","BUNNALOO","NSW",-35.893394,144.641831,2,5561
"1793","2731","MOAMA","NSW",-35.893394,144.641831,2,5561
"1794","2745","MULGOA","NSW",-33.871341,150.671487,2,26233
"1795","2745","REGENTVILLE","NSW",-33.871341,150.671487,2,26233
"1796","2745","GLENMORE PARK","NSW",-33.871341,150.671487,2,26233
"1797","2745","WALLACIA","NSW",-33.871341,150.671487,2,26233
"1798","2745","GREENDALE","NSW",-33.871341,150.671487,2,26233
"1799","2745","LUDDENHAM","NSW",-33.871341,150.671487,2,26233
"1800","2747","CAMBRIDGE GARDENS","NSW",-33.722323,150.739398,2,34249
"1801","2747","WERRINGTON COUNTY","NSW",-33.722323,150.739398,2,34249
"1802","2747","KINGSWOOD","NSW",-33.722323,150.739398,2,34249
"1803","2747","WERRINGTON DOWNS","NSW",-33.722323,150.739398,2,34249
"1804","2747","JORDAN SPRINGS","NSW",-33.721863,150.727449,2,34249
"1805","2747","SHANES PARK","NSW",-33.722323,150.739398,2,34249
"1806","2747","LLANDILO","NSW",-33.722323,150.739398,2,34249
"1807","2747","CAMBRIDGE PARK","NSW",-33.722323,150.739398,2,34249
"1808","2747","CADDENS","NSW",-33.77413222,150.7376907,2,34249
"1809","2747","CLAREMONT MEADOWS","NSW",-33.722323,150.739398,2,34249
"1810","2747","WERRINGTON","NSW",-33.722323,150.739398,2,34249
"1811","2750","JAMISONTOWN","NSW",-33.755476,150.678551,2,42587
"1812","2750","LEONAY","NSW",-33.755476,150.678551,2,42587
"1813","2750","EMU PLAINS","NSW",-33.755476,150.678551,2,42587
"1814","2750","PENRITH","NSW",-33.755476,150.678551,2,42587
"1815","2750","PENRITH PLAZA","NSW",-33.755476,150.678551,2,42587
"1816","2750","SOUTH PENRITH","NSW",-33.755476,150.678551,2,42587
"1817","2750","EMU HEIGHTS","NSW",-33.755476,150.678551,2,42587
"1818","2750","PENRITH SOUTH","NSW",-33.755476,150.678551,2,42587
"1819","2753","HOBARTVILLE","NSW",-33.604022,150.646053,2,17082
"1820","2753","GROSE WOLD","NSW",-33.604022,150.646053,2,17082
"1821","2753","YARRAMUNDI","NSW",-33.604022,150.646053,2,17082
"1822","2753","RICHMOND","NSW",-33.604022,150.646053,2,17082
"1823","2753","BOWEN MOUNTAIN","NSW",-33.604022,150.646053,2,17082
"1824","2753","LONDONDERRY","NSW",-33.604022,150.646053,2,17082
"1825","2753","AGNES BANKS","NSW",-33.604022,150.646053,2,17082
"1826","2753","RICHMOND LOWLANDS","NSW",-33.57904416,150.7529264,2,17082
"1827","2753","GROSE VALE","NSW",-33.604022,150.646053,2,17082
"1828","2754","NORTH RICHMOND","NSW",-33.557893,150.72802,3,5284
"1829","2754","THE SLOPES","NSW",-33.557893,150.72802,3,5284
"1830","2754","TENNYSON","NSW",-33.557893,150.72802,3,5284
"1831","2756","PITT TOWN","NSW",-33.466271,150.88744,2,32296
"1832","2756","WILBERFORCE","NSW",-33.466271,150.88744,2,32296
"1833","2756","CLARENDON","NSW",-33.466271,150.88744,2,32296
"1834","2756","SACKVILLE NORTH","NSW",-33.466271,150.88744,2,32296
"1835","2756","BLIGH PARK","NSW",-33.466271,150.88744,2,32296
"1836","2756","CORNWALLIS","NSW",-33.466271,150.88744,2,32296
"1837","2756","WINDSOR DOWNS","NSW",-33.466271,150.88744,2,32296
"1838","2756","PITT TOWN BOTTOMS","NSW",-33.58586014,150.8460686,2,32296
"1839","2756","MCGRATHS HILL","NSW",-33.466271,150.88744,2,32296
"1840","2756","EBENEZER","NSW",-33.466271,150.88744,2,32296
"1841","2756","LEETS VALE","NSW",-33.466271,150.88744,2,32296
"1842","2756","WOMERAH","NSW",-33.23594291,150.8001824,2,32296
"1843","2756","SCHEYVILLE","NSW",-33.466271,150.88744,2,32296
"1844","2756","COLO","NSW",-33.466271,150.88744,2,32296
"1845","2756","CENTRAL COLO","NSW",-33.466271,150.88744,2,32296
"1846","2756","COLO HEIGHTS","NSW",-33.466271,150.88744,2,32296
"1847","2756","SOUTH MAROOTA","NSW",-33.466271,150.88744,2,32296
"1848","2756","CATTAI","NSW",-33.466271,150.88744,2,32296
"1849","2756","UPPER COLO","NSW",-33.466271,150.88744,2,32296
"1850","2756","MAROOTA","NSW",-33.466271,150.88744,2,32296
"1851","2756","GLOSSODIA","NSW",-33.466271,150.88744,2,32296
"1852","2756","CUMBERLAND REACH","NSW",-33.46471971,150.8949988,2,32296
"1853","2756","LOWER PORTLAND","NSW",-33.466271,150.88744,2,32296
"1854","2756","WINDSOR","NSW",-33.466271,150.88744,2,32296
"1855","2756","FREEMANS REACH","NSW",-33.466271,150.88744,2,32296
"1856","2756","SOUTH WINDSOR","NSW",-33.466271,150.88744,2,32296
"1857","2756","MULGRAVE","NSW",-33.466271,150.88744,2,32296
"1858","2756","MELLONG","NSW",-33.466271,150.88744,2,32296
"1859","2756","SACKVILLE","NSW",-33.466271,150.88744,2,32296
"1860","2759","ERSKINE PARK","NSW",-33.82252,150.781767,2,26501
"1861","2759","ST CLAIR","NSW",-33.82252,150.781767,2,26501
"1862","2760","ST MARYS","NSW",-33.763976,150.780073,1,27032
"1863","2760","NORTH ST MARYS","NSW",-33.763976,150.780073,1,27032
"1864","2760","COLYTON","NSW",-33.763976,150.780073,1,27032
"1865","2760","ST MARYS SOUTH","NSW",-33.763976,150.780073,1,27032
"1866","2760","ROPES CROSSING","NSW",-33.72914494,150.7798669,1,27032
"1867","2760","OXLEY PARK","NSW",-33.763976,150.780073,1,27032
"1868","2760","ST MARYS EAST","NSW",-33.763976,150.780073,1,27032
"1869","2761","GLENDENNING DC","NSW",-33.742006,150.84746,2,27726
"1870","2761","HASSALL GROVE","NSW",-33.742006,150.84746,2,27726
"1871","2761","DEAN PARK","NSW",-33.742006,150.84746,2,27726
"1872","2761","GLENDENNING","NSW",-33.742006,150.84746,2,27726
"1873","2761","COLEBEE","NSW",-33.742006,150.84746,2,27726
"1874","2761","PLUMPTON","NSW",-33.742006,150.84746,2,27726
"1875","2761","OAKHURST","NSW",-33.742006,150.84746,2,27726
"1876","2763","QUAKERS HILL","NSW",-33.725619,150.89547,1,29849
"1877","2763","ACACIA GARDENS","NSW",-33.725619,150.89547,1,29849
"1878","2767","BUNGARRIBEE","NSW",-33.77972161,150.8651828,2,19505
"1879","2767","WOODCROFT","NSW",-33.763843,150.871134,2,19505
"1880","2767","DOONSIDE","NSW",-33.763843,150.871134,2,19505
"1881","2768","GLENWOOD","NSW",-33.737863,150.922732,2,26462
"1882","2768","PARKLEA","NSW",-33.737863,150.922732,2,26462
"1883","2768","STANHOPE GARDENS","NSW",-33.737863,150.922732,2,26462
"1884","2770","WILLMOT","NSW",-33.756443,150.810246,1,60345
"1885","2770","BLACKETT","NSW",-33.756443,150.810246,1,60345
"1886","2770","MOUNT DRUITT VILLAGE","NSW",-33.756443,150.810246,1,60345
"1887","2770","TREGEAR","NSW",-33.756443,150.810246,1,60345
"1888","2770","WHALAN","NSW",-33.756443,150.810246,1,60345
"1889","2770","MINCHINBURY","NSW",-33.756443,150.810246,1,60345
"1890","2770","MOUNT DRUITT","NSW",-33.756443,150.810246,1,60345
"1891","2770","SHALVEY","NSW",-33.756443,150.810246,1,60345
"1892","2770","HEBERSHAM","NSW",-33.756443,150.810246,1,60345
"1893","2770","BIDWILL","NSW",-33.756443,150.810246,1,60345
"1894","2770","DHARRUK","NSW",-33.756443,150.810246,1,60345
"1895","2770","EMERTON","NSW",-33.756443,150.810246,1,60345
"1896","2770","LETHBRIDGE PARK","NSW",-33.756443,150.810246,1,60345
"1897","2780","LEURA","NSW",-33.832923,150.435639,2,12920
"1898","2780","KATOOMBA DC","NSW",-33.832923,150.435639,2,12920
"1899","2780","YOSEMITE","NSW",-33.832923,150.435639,2,12920
"1900","2780","KATOOMBA","NSW",-33.832923,150.435639,2,12920
"1901","2780","MEDLOW BATH","NSW",-33.832923,150.435639,2,12920
"1902","2783","LAWSON","NSW",-33.725566,150.431839,2,2886
"1903","2800","LOWER LEWIS PONDS","NSW",-33.233929,149.116263,5,41363
"1904","2800","LONG POINT","NSW",-33.233929,149.116263,5,41363
"1905","2800","KERRS CREEK","NSW",-33.233929,149.116263,5,41363
"1906","2800","HUNTLEY","NSW",-33.233929,149.116263,5,41363
"1907","2800","ORANGE DC","NSW",-33.233929,149.116263,5,41363
"1908","2800","NARRAMBLA","NSW",-33.233929,149.116263,5,41363
"1909","2800","SUMMER HILL","NSW",-33.233929,149.116263,5,41363
"1910","2800","ORANGE MOULDER STREET","NSW",0,0,5,41363
"1911","2800","KALEENTHA","NSW",-33.233929,149.116263,5,41363
"1912","2800","LEWIS PONDS","NSW",-33.233929,149.116263,5,41363
"1913","2800","MARCH","NSW",-33.233929,149.116263,5,41363
"1914","2800","SUMA PARK","NSW",-33.233929,149.116263,5,41363
"1915","2800","SPRING HILL","NSW",-33.233929,149.116263,5,41363
"1916","2800","NASHDALE","NSW",-33.233929,149.116263,5,41363
"1917","2800","SUMMER HILL CREEK","NSW",-33.2066961,149.1538747,5,41363
"1918","2800","LUCKNOW","NSW",-33.233929,149.116263,5,41363
"1919","2800","KANGAROOBIE","NSW",-33.1685074,149.0545281,5,41363
"1920","2800","GLENROI","NSW",-33.233929,149.116263,5,41363
"1921","2800","TOWAC","NSW",-33.233929,149.116263,5,41363
"1922","2800","BLETCHINGTON","NSW",-33.233929,149.116263,5,41363
"1923","2800","PINNACLE","NSW",-33.233929,149.116263,5,41363
"1924","2800","CADIA","NSW",-33.233929,149.116263,5,41363
"1925","2800","BLOOMFIELD","NSW",-33.233929,149.116263,5,41363
"1926","2800","OPHIR","NSW",-33.233929,149.116263,5,41363
"1927","2800","LIDSTER","NSW",-33.32136418,148.923664,5,41363
"1928","2800","WARRENDINE","NSW",-33.233929,149.116263,5,41363
"1929","2800","BOWEN","NSW",-33.233929,149.116263,5,41363
"1930","2800","BORENORE","NSW",-33.233929,149.116263,5,41363
"1931","2800","MULLION CREEK","NSW",-33.233929,149.116263,5,41363
"1932","2800","CANOBOLAS","NSW",-33.233929,149.116263,5,41363
"1933","2800","SPRINGSIDE","NSW",-33.233929,149.116263,5,41363
"1934","2800","FOUR MILE CREEK","NSW",-33.233929,149.116263,5,41363
